user_id,favorite_song_1,favorite_song_2,favorite_song_3,favorite_song_4,favorite_song_5,favorite_song_6,favorite_song_7,favorite_song_8,favorite_song_9,favorite_song_10,favorite_song_11,favorite_song_12,favorite_song_13,favorite_song_14,favorite_song_15,favorite_song_16,favorite_song_17,favorite_song_18,favorite_song_19,favorite_song_20
8242,5879,1345,641,4003,5258,5350,6600,282,757,336,5012,7613,138,1043,6792,7523,552,738,4342,4962
8243,1099,4218,1371,2165,4759,5692,683,1359,6335,6870,479,5021,6217,1174,3754,5951,7443,1038,54,1563
8244,6603,851,2195,3980,4346,4468,5038,5048,5355,5473,6294,6456,6745,1192,1646,1943,3605,3892,3893,4388
8245,34,130,183,376,696,793,897,900,925,1142,1209,1319,1477,1735,1768,1847,1954,1965,2133,2150
8246,3105,2138,5087,1025,1768,3357,3746,4566,6587,925,2570,3193,3694,4480,4595,5009,6419,5921,811,934
8247,673,811,1331,1345,2461,2570,2794,3193,3454,3746,4424,5942,7193,7674,7742,7686,42,243,658,1207
8248,1333,1673,1935,1942,2197,3457,3616,3860,3888,4110,5087,5166,5654,5753,6204,6282,7654,7761,130,2427
8249,1178,1287,1361,1910,4278,4695,4911,5465,7002,1067,1241,1331,2821,3043,3077,3357,3454,3746,4424,6502
8250,903,6507,428,884,1139,1220,1642,2382,3832,3885,3930,4386,4980,7755,1361,248,376,772,811,1383
8251,894,1207,2221,2432,3442,6257,1025,1956,2570,5237,7271,406,1673,1785,2122,2946,5432,5450,5823,7375
8252,37,142,143,2106,2284,4861,5384,5387,7451,7760,552,738,1177,1373,2303,2531,3976,4342,4838,4926
8253,1962,3183,3888,3836,4300,4468,6279,6941,1953,5294,5617,130,252,739,793,900,950,1182,1209,1594
8254,299,376,381,554,595,838,874,1333,1473,1483,2122,2127,2519,2568,2740,3216,3642,4802,4943,4970
8255,921,1693,3505,2794,4776,6364,6597,1423,3856,3974,5818,6043,812,1004,1207,3723,4484,5817,6079,2290
8256,1557,4150,7279,381,463,625,1473,2329,3273,4061,5122,5315,5608,6239,6955,7290,7545,1470,2480,3462
8257,772,4840,4868,6204,6857,7069,187,894,1571,2121,2317,3315,3975,4489,4803,7107,7139,7434,22,42
8258,5463,6727,7197,2600,2622,2903,3205,3321,4153,683,2186,2443,5098,7357,1383,4300,876,4484,5448,566
8259,2317,2742,966,1720,3988,4111,6202,6592,3315,4245,4436,1333,27,113,213,270,367,611,739,747
8260,1202,2540,3498,3856,3974,4323,5818,6043,6645,6693,7540,259,3600,36,54,213,282,411,488,690
8261,585,1057,3951,5255,5464,5504,6917,901,2011,2652,3357,4683,4782,4931,5335,5942,5955,152,259,429
8262,252,2182,4440,7658,79,3951,4656,5303,5778,6234,6281,6835,1648,3056,3568,5356,5378,6825,1192,2570
8263,27,437,621,1886,2345,3100,3123,3470,3474,4055,4595,5308,5351,5590,6216,6277,7033,7160,7342,7671
8264,53,339,1241,1357,3567,6202,6350,6889,7423,113,289,1459,2209,2654,3105,3161,3356,3474,4782,5504
8265,28,85,282,286,289,367,373,436,694,779,801,829,830,932,1207,1337,1383,1508,1671,1785
8266,1405,1445,1465,2191,2650,2736,3091,3197,4212,4266,4526,4740,5122,5733,6115,6224,7047,7632,7741,7765
8267,29,51,82,260,552,738,1110,1218,1319,1473,1507,1683,2026,2160,2471,2555,2556,2808,2841,2921
8268,6,82,130,134,146,161,172,183,207,240,248,299,347,352,499,554,581,595,612,637
8269,900,950,1532,1847,2195,2652,3528,5341,5970,6285,6745,7673,7687,4272,631,774,1463,4898,5323,5883
8270,2447,2933,6257,3339,920,3193,3514,969,2923,6114,6826,3761,747,4867,5519,6030,7670,635,3071,4782
8271,1200,1473,1973,3698,4595,4796,5150,1229,7735,421,874,950,1194,1628,2953,3850,5470,5801,6279,6691
8272,705,818,2434,5235,7264,1251,1736,2665,3879,5602,5869,339,1989,3114,3810,3905,4304,4884,5402,6282
8273,58,222,259,544,1699,2160,2194,2236,2520,2540,2874,2978,3488,3546,3721,3936,4399,4605,4650,4897
8274,2483,3642,3698,3745,6462,7255,4111,6456,6539,6558,1868,4945,297,376,421,625,644,794,1009,1628
8275,409,451,1975,2744,2978,3141,3372,5377,6292,7310,7679,909,981,1026,1193,1227,1418,1852,2251,3083
8276,2853,3993,5988,7770,1209,3275,6659,591,598,696,2443,2940,7402,1054,2461,5478,5921,1858,2081,2106
8277,658,1940,1941,3723,3948,4345,4446,6637,7376,16,45,406,631,848,921,1039,1075,1401,1451,1673
8278,1847,2122,2150,2622,3567,3988,4054,4436,5974,6422,6637,6832,6889,7082,7106,7156,7402,7549,1150,1466
8279,103,6578,6768,364,5380,5664,1292,7352,2572,3219,5823,3389,5499,7223,7673,27,4835,2518,6762,3421
8280,161,207,208,289,299,427,637,672,673,677,696,697,713,794,829,1009,1043,1064,1085,1286
8281,526,4363,163,436,598,629,631,652,844,875,884,1430,2006,2182,3087,3114,3572,4364,4436,5455
8282,1594,7493,1178,4911,1138,3528,5534,5763,783,2127,2556,3727,5315,6699,130,762,3698,5262,6219,6347
8283,2147,3856,3974,4323,5818,6043,6645,6693,7540,913,2439,591,696,3062,7563,954,3475,3718,4296,4865
8284,537,900,1557,2971,3888,4272,79,674,1002,1226,2106,2182,3833,4581,6033,7423,97,2778,2912,5113
8285,3836,4929,1194,1886,3105,3146,6353,1155,4275,5987,3859,6507,679,1043,1127,1628,1746,2031,2200,3869
8286,299,562,1127,1532,1943,2133,2290,2752,3071,3406,4036,4161,4387,4970,5262,5970,6352,6646,6659,7156
8287,42,923,1837,2503,3083,3893,5587,2317,5554,494,1146,2676,3520,5574,6267,7449,7657,718,721,2472
8288,22,27,4835,6910,42,104,186,277,372,413,512,535,540,624,667,686,693,696,739,741
8289,3860,512,6,260,1527,2106,2194,2540,5818,5994,7360,2284,1473,1977,4726,5337,5859,4043,5576,6287
8290,243,289,436,1046,1142,1172,1209,1383,1768,1847,2398,2622,3384,3567,3695,3756,4387,4851,5309,5558
8291,801,2652,3205,5654,757,1909,4328,253,344,354,428,589,818,891,1087,1152,1673,1721,1739,1770
8292,18,1456,3120,3454,7549,381,4272,5263,7545,216,1007,3479,5973,6214,2117,1768,3447,6065,7465,7469
8293,524,1596,3005,7269,7159,466,1447,6200,6221,6684,428,742,4361,4389,5166,1002,2158,2310,5060,6301
8294,1278,2200,4405,5764,7629,238,304,319,435,494,874,966,1228,1850,2290,2445,2555,3093,3174,5212
8295,6988,2443,4934,7318,42,611,1736,2903,2921,3356,3406,3723,3888,4826,5384,5583,5634,5869,219,1718
8296,1454,3331,3357,3698,4272,4454,4588,4766,4940,5186,5262,6074,6335,6549,7002,7151,7674,181,6204,7069
8297,2195,3980,4346,5038,5048,6294,6745,5237,5308,3976,4926,6033,7676,5942,6814,100,282,539,2445,3047
8298,299,595,1324,1388,1393,2238,2518,2971,3269,3307,3517,3746,3869,3905,4170,5262,5698,5870,5942,6587
8299,2333,3120,4086,6357,1178,4911,224,897,1127,2821,3331,3357,4270,7449,969,2361,2652,3453,3572,6658
8300,481,533,1728,2499,4356,4755,4820,5417,6157,6959,4656,422,1120,4572,4761,4850,5964,26,573,1203
8301,2696,3331,900,1319,1483,1513,1594,1746,2059,2608,3028,3093,3357,3505,3533,4272,4438,4468,4729,4939
8302,1758,3985,4304,4387,5946,6209,6422,4314,5056,5554,5608,6041,366,1508,1581,2398,2752,7718,6178,1847
8303,9,130,299,353,374,1422,1583,1747,1874,1972,2945,3177,3509,3642,4111,4621,4732,5122,5160,5369
8304,837,3455,7235,7610,2609,3805,6240,7279,2291,4152,4260,4272,939,1373,5617,6603,1228,7351,250,515
8305,142,1977,2712,2821,2940,3567,5333,7760,6598,6825,1423,4791,4838,4066,1900,2059,2317,5494,5854,5974
8306,362,3756,6645,7479,45,243,306,354,385,518,817,866,1007,1087,1357,2150,2202,2225,2739,2742
8307,1594,2150,2891,2940,3878,5086,5950,6382,6813,7070,7402,757,900,1306,1588,3315,3698,3745,4188,4468
8308,94,4187,4520,4856,5312,6333,6449,804,925,1590,3452,3832,4441,4480,5026,5973,6573,7528,1456,3120
8309,120,263,981,1194,1440,1458,1508,1594,1672,1699,1758,1963,2150,2403,2427,2794,2808,3071,3161,3215
8310,1594,5036,7493,3439,2622,2794,2940,3888,5384,5950,6350,6832,7070,7347,7394,7402,163,282,772,1043
8311,392,902,2923,3342,4334,4851,5654,6241,6515,117,319,909,1142,1941,2570,3331,3514,3528,5647,6502
8312,1385,7108,1043,5497,7546,1940,130,6057,4424,6835,3029,3043,3577,4107,4757,5137,811,42,281,742
8313,130,181,376,595,772,874,1043,1333,1532,3062,3177,3746,4024,4061,4111,4161,5237,5262,5594,6080
8314,6768,339,779,2397,4808,813,1652,2518,2794,3605,3616,4950,5141,5889,6285,7033,186,512,1172,6911
8315,354,2433,671,4285,5611,552,738,2284,2570,3859,4342,4490,4782,5078,5617,6031,6644,6648,7769,7262
8316,3698,4940,5124,5942,2059,79,284,740,776,1211,1267,1539,1693,1758,1963,2008,2427,2950,3041,3505
8317,2284,208,69,142,187,237,282,376,552,665,738,801,1004,1172,1177,1291,1466,1571,1847,2059
8318,4272,278,3315,6528,6257,966,3468,6824,1965,5970,3664,3331,4399,1012,3292,6539,1267,3201,5388,1127
8319,934,2959,3819,4519,181,1500,2740,3698,5473,6456,6592,7193,7684,220,388,5083,5919,6625,29,683
8320,876,6,46,50,543,595,737,808,1064,1202,1586,2194,2260,2294,2451,2512,2540,2554,2770,2793
8321,5594,6589,1736,3406,3939,4345,6813,7106,7347,1940,1941,3723,3948,4446,5463,6637,6727,7197,7376,1228
8322,2742,2923,3349,6288,6515,6861,7598,7654,238,1528,1953,3174,5294,5617,4364,6719,511,3455,4308,5087
8323,1319,5764,406,2674,3520,4888,5138,1007,1089,1314,1693,1758,2801,2896,3041,3056,4063,4475,4477,4810
8324,45,120,134,741,747,1272,1357,1526,2157,2396,2410,2674,2849,3003,3128,3314,3533,3863,4077,4153
8325,29,143,282,505,1054,1127,1218,2026,2620,3822,4342,4399,4467,4875,4925,5442,5473,5772,5994,6309
8326,117,742,1682,2197,2361,4086,5060,6507,7071,7449,621,1772,2283,2605,3474,4190,4395,5090,6162,6651
8327,3718,6613,5309,6413,7680,1594,7493,624,3860,1080,7268,5263,3859,565,650,2623,3389,3905,5499,7223
8328,55,797,1214,1264,2157,2222,3863,4361,4391,5326,5401,6191,6671,6861,7568,2712,36,219,411,1192
8329,4441,2503,2570,3689,3077,3229,7408,7718,3184,320,1011,2105,2123,2484,2602,3218,3234,3434,3586,3872
8330,374,635,1319,1465,1954,3315,3505,3567,3746,4080,4111,4161,4406,4519,4868,5122,5262,5478,5970,6074
8331,1456,2452,6569,3156,7107,7658,736,4187,7160,936,6758,1976,2427,2551,4538,5349,6515,7514,245,2414
8332,721,2182,2197,2427,4313,5563,6515,99,120,2225,2378,4539,4690,5410,6333,6357,6511,6894,7202,7701
8333,5594,1470,3079,6194,6760,7573,57,811,1107,1200,1785,2857,3012,3529,5591,6954,7261,935,1532,1768
8334,3718,5453,5993,6848,7417,181,1500,2740,7193,7684,69,1683,2448,2995,3529,3642,5345,6312,7632,772
8335,104,336,466,481,2204,2301,2328,2768,3026,4346,4799,5137,5277,5460,5828,5884,6076,6153,7012,7378
8336,740,1853,1945,1963,1974,2801,2884,3016,3080,3125,3211,3389,3743,3774,4009,4903,5142,5866,5885,6333
8337,709,1897,2801,2811,3532,3893,3938,4025,4539,4849,4856,5124,5704,5767,5817,5974,6675,410,3841,1557
8338,2564,7515,648,1007,2439,6636,6894,7761,780,1557,1671,1751,2015,2789,3120,4624,5309,5590,6295,6468
8339,3689,392,2078,4766,4272,7112,1847,6335,1209,1908,3128,4077,5087,143,687,3149,7580,37,2190,713
8340,436,437,608,631,753,801,1087,1354,1373,1900,1935,2197,2247,2380,2385,2403,2822,2848,2923,3452
8341,1885,801,3205,4539,5654,5722,6492,6813,608,2982,3188,4113,4304,6487,2204,3183,566,1220,1354,2156
8342,560,2231,3576,3888,11,1853,5618,5903,866,1211,2225,3300,3505,4063,2704,1649,5713,6586,1491,3934
8343,2642,5450,5955,7001,2015,3105,2572,3219,3344,5497,5823,830,3001,3496,247,686,957,1062,1886,2401
8344,130,396,1209,2133,3275,3311,3988,4111,4270,4715,4729,4931,6370,6659,6943,6950,7156,7609,434,554
8345,85,299,646,952,1576,1657,2195,2808,2866,3200,3241,3486,3600,3765,3980,4694,5078,5565,5912,6294
8346,3746,5087,42,57,100,299,376,392,410,421,644,673,674,794,897,900,1022,1043,1150,1194
8347,2138,5087,5304,1943,3745,4111,5237,2808,5341,6602,1859,4675,2555,6074,5388,5083,5919,6625,6190,29
8348,284,331,4748,292,631,1333,1673,1989,2225,2924,3177,3339,4357,4791,5398,5534,5713,6057,6282,7193
8350,315,421,554,757,780,1248,1594,1596,1766,2026,2127,2333,2808,3497,3552,3698,4365,4949,5479,5858
8351,570,1557,3517,7193,7577,181,376,595,874,1200,1473,1596,1628,2122,2740,3028,3642,3746,4061,4714
8352,42,238,696,767,1213,1327,1357,1388,1528,1739,1847,1858,1956,1977,2078,2483,2721,2923,2969,3331
8353,5594,4013,6592,6603,1138,3528,1319,3062,5009,595,4185,1291,3577,6350,7017,2714,2608,3746,2122,2546
8354,34,142,700,801,900,1150,1251,1357,1847,2608,2622,2665,2891,3205,3314,3453,3567,3616,3693,3879
8355,1282,1359,4173,6335,511,4180,5530,5898,5212,4861,902,2168,2332,2819,3909,4441,5190,6025,6248,1228
8356,3343,3747,5148,27,1362,4835,6910,272,31,312,391,521,1655,1658,1671,1811,2040,2504,3034,3076
8357,800,4300,6017,1208,6602,2808,4173,1724,2147,67,85,143,243,405,410,532,552,674,738,885
8358,82,499,1061,1288,1784,1805,1831,1862,2534,2781,3634,3652,3658,3661,3735,3862,4108,4263,4666,4678
8359,1594,7493,4950,5662,1228,4107,252,2078,5882,6282,6287,6593,7638,828,364,286,5654,7637,404,900
8360,10,284,412,921,1039,1401,1673,1727,1989,2370,2801,3910,4551,4690,4948,5410,6542,6894,7202,7675
8361,1557,3047,3976,4950,4970,5236,5249,6357,6761,7654,585,1727,1739,2378,3533,4453,5281,6894,7541,950
8362,3859,4334,5026,7611,2762,6826,7657,716,1671,1675,1788,2015,2088,2122,2339,2815,3081,3688,4150,4187
8363,1063,1418,4501,4921,419,4636,4739,532,641,904,1160,1986,5751,6214,7021,5879,737,1202,2041,5818
8364,274,4684,5554,4931,913,2439,130,248,372,679,1962,2469,2932,3809,4382,6040,7108,7156,650,3090
8365,5978,4926,6884,902,2388,3128,3156,4585,4595,4919,5016,5579,6089,6248,7107,2447,4536,740,866,1977
8366,466,99,925,1466,1687,3888,5534,6491,12,341,376,565,635,739,849,884,1004,1368,1401,1672
8367,82,238,1596,5772,1895,3054,3389,3421,3452,3905,5499,7107,7342,1532,3406,4776,5237,1389,1856,1333
8368,1672,2427,4538,6515,88,966,2200,6353,248,1689,4453,6948,5388,352,595,3025,3374,3529,6244,7112
8369,3344,2752,913,686,6131,3923,141,339,878,946,950,1333,1383,1468,1473,1718,1785,1861,2852,3193
8370,856,965,1098,2746,2783,3186,3305,4734,6606,6955,1250,1405,2555,2995,3035,3718,4061,4454,5122,5298
8371,2944,3510,3880,5056,5713,6278,6841,6991,7542,2363,3398,336,3804,7684,1694,3796,4356,7145,2122,2252
8372,1594,7493,2126,1672,2427,4538,6515,1976,2551,3885,5349,4826,6174,7485,1458,2908,3905,4036,4387,4550
8373,135,7222,679,1009,1194,1557,4373,6063,6244,4809,5170,7546,2744,3105,3146,3401,4369,4764,6953,1043
8374,1388,2291,3331,4102,4736,7139,7271,3805,4803,7767,2969,4436,5396,6167,585,811,894,1150,1152,1672
8375,1173,5554,934,1127,1149,1920,2230,2842,3418,3431,4017,4973,5036,5780,6352,7233,7593,969,2078,2923
8376,736,934,1127,2290,2382,6793,1532,1557,2317,2794,2813,3888,5398,5608,7156,7157,7193,7262,7577,248
8377,7446,6,130,299,554,562,679,680,772,811,1027,1532,1695,1699,2130,2290,2317,2764,3193,3462
8378,54,85,174,324,698,1357,2345,2493,3500,3533,3903,4243,4829,4972,5193,6726,6876,7498,7558,117
8379,1289,1910,5216,2317,3315,3975,174,181,299,352,421,595,739,762,811,835,876,913,950,1009
8380,5029,2503,2570,3689,436,3956,1182,243,741,1251,1935,2665,3676,3690,3879,6593,6594,7611,4965,1513
8381,1080,1656,4683,5472,371,376,585,818,1043,1046,1456,1594,1739,2886,3515,3746,3859,5407,5869,5969
8382,260,282,1297,1454,1788,1891,1940,2014,3714,3823,3893,4234,4260,4446,4827,5132,5308,5333,5594,5719
8383,2284,2483,3301,7726,9,3178,4245,5432,6041,6595,42,866,3300,7611,5587,7665,243,1273,1372,1513
8384,205,625,845,857,1014,1253,1571,3029,3216,4022,4231,4399,4803,4868,4968,5534,5599,6204,6219,6496
8385,4013,6592,2230,6353,1532,2794,3406,4468,6364,7070,7347,686,2546,3062,3177,3642,3712,5009,5388,6080
8386,85,248,376,679,772,1043,1127,1333,1388,1473,1594,1766,2740,2923,3315,3357,3395,3974,3975,4454
8387,392,631,1741,2378,2819,3811,4539,5883,7277,7688,243,511,533,1621,2991,3939,4572,4637,4749,4761
8388,79,104,224,520,591,598,897,900,1067,1207,1228,1387,1594,1758,1981,2138,2154,2284,2821,2907
8389,23,27,82,130,161,181,183,240,282,364,554,581,595,835,878,950,1043,1127,1187,1389
8390,12,216,437,477,668,1007,1039,1292,1357,1768,1908,2011,2452,3081,3235,3389,3454,3505,3866,3977
8391,3754,4314,5799,4219,4857,1369,2361,2821,3533,4077,6041,6149,6313,6981,7657,679,757,1208,2026,2186
8392,565,3905,7223,7673,53,4116,6054,4936,5402,310,3073,4004,11,1853,1897,5903,1082,2047,5236,4331
8393,772,4840,4868,6204,6857,7069,1138,3528,5534,5535,1152,1920,2168,2842,3171,1130,1319,3461,4939,1043
8394,249,2186,2518,3496,3517,4001,4058,4314,6587,7347,6240,3694,4564,1292,4150,4824,5522,7357,7279,7511
8395,41,1241,1941,1046,1989,3389,3605,3758,4477,5974,6209,6282,6291,6350,6589,7373,7409,1311,6331,7124
8396,3836,793,7760,4736,6380,900,1588,2231,3576,3888,4188,6382,6462,224,37,42,187,489,1146,1594
8397,135,248,950,1009,3012,3062,3184,3746,3839,4009,4045,4365,4382,4428,4925,4970,5398,5473,5662,5772
8398,5342,3693,3878,5333,5950,7423,5942,2097,2110,34,801,1217,3349,3485,4452,6492,778,2384,2622,5044
8399,6350,69,934,2127,2758,2995,4454,4526,5341,6353,7741,4624,5398,6456,241,282,511,757,1043,2186
8400,6065,450,794,983,1009,1014,1043,1142,1194,1202,1483,1532,1557,1623,1673,1768,2296,2469,2794,2971
8401,29,297,376,755,904,1004,1054,1194,1200,1403,1454,1466,1868,2081,2149,2313,2345,2479,2808,3094
8402,176,729,2290,2758,2995,4022,6074,6195,7145,7417,7741,130,1014,1027,2200,3177,3461,3766,4738,4836
8403,1014,5339,4950,5522,7428,7506,3850,4079,4933,289,422,437,598,801,866,884,1008,1207,1562,1847
8404,6578,6768,5289,7453,3859,848,849,1339,1458,2403,1740,3112,6267,6545,7162,2000,5639,6649,6191,1369
8405,5974,95,665,696,925,1067,1388,2197,2590,2752,3001,3193,3356,3693,3878,4389,4672,5654,5921,6627
8406,374,631,635,913,920,2860,3517,3856,3974,3977,4782,5450,6468,6502,436,2891,3923,3939,4038,4111
8407,2531,4581,6074,2821,3331,1415,2487,1892,5001,5085,1991,759,2011,2762,3485,4077,4452,5341,484,3685
8408,1371,2232,3462,4526,5270,6219,1976,3750,53,95,624,635,1209,1943,2133,2518,2570,2628,3071,3178
8409,6,123,191,241,376,552,572,738,757,867,997,1043,1110,1133,1208,1766,2003,2274,2808,2874
8410,1612,2378,2801,3451,4043,4532,4856,5312,5704,5866,6333,7138,2433,3421,5767,6231,6313,7207,1347,1965
8411,130,1473,1532,3698,4566,5262,5388,5473,6204,6600,6954,7066,7255,7262,278,1503,2200,5500,5625,6115
8412,5289,1532,5237,4551,607,747,843,891,917,1281,1354,1401,1673,1733,1891,1940,1943,2122,2204,2708
8413,449,4272,1858,2081,2154,2284,4581,6648,435,3174,4745,4571,3979,3980,5078,6745,1454,1513,1751,2891
8414,3372,4260,4350,4940,5141,5962,6285,6587,6589,6780,7449,387,1211,1989,2496,3572,4143,4382,5442,7379
8415,117,252,428,561,608,843,1087,1220,1352,1727,1783,2062,2182,2742,2855,3439,3832,3930,4112,4361
8416,3455,5621,5851,6889,30,54,85,186,187,444,520,533,747,811,824,897,900,997,1043,1127
8417,361,2106,3123,4182,6866,29,57,297,376,410,463,474,516,625,762,834,874,915,983,1008
8418,13,921,1458,1727,2780,2801,2896,3098,3473,3532,4312,4338,4539,4888,5082,5471,5633,5808,6357,6589
8419,120,740,1693,1739,2225,2590,2908,4055,4156,4539,6357,7669,9,277,1063,2204,2925,3080,3100,3146
8420,1494,5169,6955,7005,512,1172,2200,3590,3897,5009,6194,7069,431,514,554,615,711,819,954,1600
8421,1858,5138,1388,1966,4581,7674,497,674,1206,1248,1357,1596,1642,1847,1908,2059,2061,2100,2706,2749
8422,2432,95,364,2864,4848,3114,4095,5354,647,882,2942,6166,6696,57,134,315,376,595,1127,1292
8423,7610,1211,1580,1588,2360,2794,3047,3804,3805,3865,3939,4036,4188,4272,4343,5482,5942,6142,6241,6462
8424,82,181,183,375,581,1473,1477,1500,2317,2546,2740,3315,3634,3661,3975,4111,4587,4737,5162,5664
8425,88,3431,4945,4079,7021,2844,4581,1858,2081,5355,5473,6456,6591,2665,3676,6593,1357,5296,7249,42
8426,216,7112,3017,5092,5124,1438,6430,3537,104,122,321,422,466,661,902,927,981,1063,1104,1357
8427,244,376,500,554,600,724,835,845,1098,1341,1396,1764,1895,2127,3273,3718,4830,4930,5056,6091
8428,9,392,669,924,1007,1080,1673,1891,1943,2358,2378,2676,2855,2864,3056,3080,3114,3211,3213,3389
8429,4652,3528,1331,1388,3878,4272,4424,5086,6866,7347,2912,241,6932,3094,713,552,4037,4092,4659,6602
8430,57,174,292,339,443,570,611,794,812,974,1009,1025,1267,1292,1388,1430,1436,1473,1557,1655
8431,6201,6352,5691,6353,7021,5341,6578,7349,7593,7680,107,1212,1267,1596,2811,3533,3679,4300,4849,51
8432,1594,7493,2138,5087,6603,2758,644,2401,2704,3001,3805,4289,4387,4436,4950,1199,5604,2519,2317,3315
8433,566,2197,1067,1150,2447,6051,7609,7674,3605,3892,6282,13,42,2011,2570,2665,2762,3356,3572,3675
8434,7069,99,130,518,562,696,866,920,1127,1319,1333,1357,1454,1532,1842,1963,1965,2290,2736,2794
8435,1043,4437,5298,5654,6219,6944,7262,7264,7563,286,314,589,1152,1642,1920,1989,2168,2197,2842,3171
8436,186,2676,3356,611,700,935,1207,1209,1627,1648,1671,1965,2607,3860,3970,4389,4484,4791,5309,5333
8437,1655,3367,4045,5450,6587,7279,461,1009,1628,2401,2469,2568,2953,3766,4802,5702,6166,6335,811,950
8438,2111,631,1596,2684,3156,3192,3727,5060,5262,5823,5974,7193,7389,7603,6240,837,1454,2519,2622,3001
8439,95,341,372,1179,1333,1532,1962,2081,2231,2361,2794,3029,3161,3193,3406,3528,3567,3576,3888,4387
8440,1672,3811,5303,5749,5880,6234,7753,478,562,648,650,920,925,2044,3193,3611,4359,4732,5955,6646
8441,1473,2317,5398,7066,7279,1009,1557,30,104,105,122,142,152,216,218,282,293,318,383,405
8442,6,373,2186,2426,2653,2853,3974,6412,6771,6988,7257,88,376,554,772,1043,1465,1683,2572,2736
8443,2317,497,1528,253,570,631,1458,1673,2359,2361,2443,2940,3300,3347,3439,3473,3474,3497,3567,3693
8444,3465,6624,894,2121,1206,2447,3357,3576,3878,5237,5304,5534,6364,7593,5388,900,2821,4931,5087,5473
8445,1074,1606,4551,4461,1321,2531,5827,7253,2912,7141,3698,3804,5052,6257,477,30,451,629,729,902
8446,1016,2736,6831,376,7108,7396,289,372,595,604,679,686,1009,1070,1200,1962,2122,2290,2339,2469
8447,410,497,516,983,1532,2231,2794,3406,3576,3888,4107,4776,4918,5237,6260,6270,6941,1138,1333,2317
8448,292,385,512,607,779,813,845,862,894,1004,1009,1043,1172,1347,1354,1466,1566,1739,1771,1900
8449,23,277,289,321,343,437,526,668,744,935,1671,1750,1872,1886,2100,2155,2156,2214,2274,2345
8450,2944,3880,6278,6841,6991,7542,3184,3356,1532,3406,4776,5237,6597,2461,5622,2794,248,679,1331,2231
8451,42,135,1306,1977,2078,2150,2655,2821,3275,3291,3307,3339,3485,3533,3552,3888,3939,4726,5333,5950
8452,5388,5473,2821,410,6022,3976,4033,5737,3841,2712,1532,3406,4776,5237,2230,2794,3576,6352,297,1466
8453,6768,6691,595,874,4024,4796,5150,6930,7389,3662,315,1117,4478,6629,1532,3406,4776,5237,6371,6954
